"make" "address" "all" "xd" "our" "over" "remove" "internet" "order" "mail" "receive" "will" "people" "report" "addresses" "free" "business" "email" "you" "credit" "your" "font" "x000" "money" "hp" "hpl" "george" "x650" "lab" "labs" "telnet" "x857" "data" "x415" "x85" "technology" "x1999" "parts" "pm" "direct" "cs" "meeting" "original" "project" "re" "edu" "table" "conference" "x." "x.." "x...1" "x..1" "x..2" "x..3" "crla" "crll" "crrt" "classdigit" "class" "classdigit.1" "X" "V1" "X.1"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.55 0 0 0 0 0 0 0 0 0 1 1 5 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.25 0 0 0 0 0 0 0 2.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12 0 0 0 0 0 0 0 0 0 1.142 2 8 0 "email" "0" 0 0 "0"
3.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.03 0 0 0 0 0 0 0 3.03 0 0 0 0 0 0 0 0 0 0 0 3.03 0 0 0 0 0 3.03 0 0 0 0 .609 0 0 0 0 1.181 3 13 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 1.69 0 0 0 0 .42 0 0 .42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .42 0 0 0 0 0 0 0 .84 0 0 0 0 0 .061 0 0 0 0 2.288 11 103 0 "email" "0" 0 0 "0"
0 0 .32 0 0 0 0 0 .32 0 0 1.3 0 0 0 0 0 0 .97 0 .32 0 0 0 0 0 0 0 0 .32 0 0 0 0 0 0 .32 0 .32 0 .65 0 .32 .32 0 1.3 0 0 .047 .094 .047 0 0 0 1.973 17 148 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.88 0 .47 0 0 0 2.83 2.35 1.88 2.35 1.41 1.41 .47 .47 0 .47 1.41 .47 .47 0 0 .47 0 0 .47 0 1.41 0 0 0 0 .144 .072 .072 0 0 2 13 168 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.53 0 0 0 0 0 1.26 1.26 1.26 2.53 1.26 1.26 0 0 0 0 1.26 0 0 0 0 0 0 0 0 0 1.26 0 0 0 0 0 0 .208 0 0 1.758 11 51 0 "email" "0" 0 0 "0"
.11 .11 .34 0 .11 0 0 0 1.02 0 0 .45 0 0 0 .11 0 0 .45 0 .22 0 0 0 .56 .68 .11 0 0 0 0 0 .34 0 0 0 .22 0 0 .11 0 .11 0 0 0 0 0 0 .103 .177 .029 0 .029 0 4.296 81 653 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.25 10 17 0 "email" "0" 0 0 "0"
0 0 .58 0 1.16 0 0 0 0 0 0 0 0 0 0 0 .58 0 2.33 0 0 0 0 0 2.33 0 .58 0 0 0 0 0 .58 0 0 0 0 0 0 0 0 0 0 .58 .58 0 0 0 0 .203 0 .407 .407 0 3.294 17 112 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 4.65 0 2.32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .448 0 0 2 4 28 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 .88 0 0 0 0 .88 0 0 0 0 0 0 .88 0 0 0 0 0 0 0 0 0 0 0 0 0 1.76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .133 0 0 0 0 1.629 9 44 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 .63 0 .63 0 0 0 0 0 0 0 0 .63 0 0 0 2.54 1.91 1.91 .63 .63 .63 .63 .63 0 .63 .63 .63 .63 0 .63 .63 0 0 .63 0 .63 0 0 0 0 .279 .093 0 0 0 1.981 12 105 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.69 3.84 3.84 3.84 3.84 3.84 3.84 3.84 0 3.84 3.84 3.84 0 0 0 3.84 0 0 0 0 0 0 0 0 0 1.092 0 0 0 0 2.909 11 32 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.75 4 7 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 .54 0 .54 0 0 0 0 0 0 .54 0 0 0 2.71 1.63 .54 .54 .54 .54 .54 .54 0 .54 .54 .54 0 0 0 .54 0 0 0 .54 .54 0 0 0 0 .531 0 0 0 0 4.114 35 251 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 2.38 0 0 0 0 0 0 2.38 0 0 0 0 0 0 0 2.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38 0 0 0 0 0 0 0 0 0 1.666 9 25 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.33 0 0 .21 0 0 0 0 0 0 0 0 0 0 0 0 .03 .06 0 0 0 0 2.481 76 201 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92 0 0 0 0 0 0 0 0 0 1 1 6 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 .65 0 0 0 0 0 0 0 0 1.31 0 0 0 2.63 1.97 1.31 .65 .65 .65 .65 .65 0 .65 .65 .65 0 0 0 .65 0 0 0 .65 .65 0 0 0 0 .507 0 0 0 0 3.041 34 146 0 "email" "0" 0 0 "0"
0 0 .32 0 .32 0 0 0 0 0 0 .64 0 0 0 0 0 0 .32 0 0 0 0 0 .64 .64 0 0 0 0 0 0 0 0 0 .32 .64 0 0 0 0 0 0 0 0 0 0 0 0 .04 0 0 0 0 1.677 10 156 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 1.96 0 0 0 0 0 0 0 1.96 1.96 0 0 0 0 0 0 0 0 1.96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .373 0 0 0 0 1.857 11 26 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 1.96 0 0 0 0 0 0 0 1.96 1.96 0 0 0 0 0 0 0 0 1.96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .373 0 0 0 0 1.857 11 26 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2 0 0 0 0 0 2.4 1.2 1.2 1.2 1.2 1.2 1.2 1.2 0 1.2 1.2 1.2 0 0 0 1.2 0 0 0 0 1.2 0 0 0 0 .57 0 0 0 0 2.312 11 37 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 1.11 0 3.33 0 0 0 0 0 0 1.11 0 0 0 0 0 2.22 1.11 0 0 0 3.33 0 0 0 0 0 1.11 0 0 0 0 0 0 0 0 0 0 0 1.11 0 .191 0 0 0 0 1.454 7 48 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.343 0 0 0 0 4.226 8 317 0 "email" "0" 0 0 "0"
0 0 .33 0 .66 0 0 .33 0 1.32 0 0 0 .33 0 0 .33 0 1.32 0 .33 0 0 0 1.98 .66 .66 0 0 0 0 0 .33 0 0 0 .99 0 0 0 0 0 .33 .33 .33 0 0 0 .168 .392 0 .224 .336 0 4.115 42 321 0 "email" "0" 0 0 "0"
.51 0 0 0 .17 .17 0 0 .34 .17 0 2.07 0 0 0 .17 0 0 2.24 0 1.03 0 0 0 .34 .69 .17 0 0 0 0 0 0 0 0 0 .34 0 0 0 0 0 .17 .34 0 0 0 0 .466 .248 0 0 0 .062 2.926 48 319 0 "email" "0" 0 0 "0"
0 .1 0 0 .1 .21 0 .1 0 0 0 1.19 0 0 0 0 0 0 .1 0 0 0 0 0 .87 0 0 0 0 .1 0 0 .1 0 0 .43 0 0 0 0 0 0 0 .1 0 0 0 0 0 .047 0 0 .031 0 1.793 12 391 0 "email" "0" 0 0 "0"
.09 0 0 0 0 .09 0 .28 0 0 0 .76 .09 0 0 0 .38 0 0 0 0 0 0 0 2.66 0 0 0 0 0 0 0 .38 0 0 0 .09 0 0 .47 0 .09 0 0 0 0 0 0 .026 .093 0 .013 .12 0 2.658 24 577 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 2.89 0 0 0 .57 0 0 0 0 1.73 0 0 0 2.31 0 0 0 0 3.46 0 0 0 0 0 0 .57 0 0 0 0 0 0 0 0 0 0 0 0 .163 0 0 0 0 1.9 12 76 0 "email" "0" 0 0 "0"
.3 .3 0 0 .6 .3 0 .6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .6 .3 0 0 .3 0 .3 0 0 0 .3 .3 0 0 0 0 0 0 .3 0 0 0 0 0 0 0 0 0 0 0 1.389 8 82 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 1.4 0 0 0 0 .7 0 1.4 0 1.4 0 0 0 0 0 .7 0 0 0 .7 0 0 0 0 0 0 0 0 2.11 0 0 0 0 0 0 0 0 0 .267 .066 0 0 0 17.952 200 377 0 "email" "0" 0 0 "0"
0 0 0 0 0 .24 0 0 0 0 0 .72 0 0 0 0 0 0 .24 0 0 0 0 0 2.65 1.2 0 0 0 0 0 0 .24 0 0 0 .96 0 0 0 0 0 0 0 0 .48 0 .24 .067 .371 .067 0 0 0 3.322 44 319 0 "email" "0" 0 0 "0"
.23 0 .23 0 .69 0 0 0 0 0 0 1.39 0 0 0 0 0 0 .23 0 0 0 0 0 .23 .23 0 0 0 0 0 0 .23 0 0 0 0 0 0 0 0 0 0 .23 0 0 0 0 0 .068 0 0 0 0 1.483 9 89 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 .68 0 0 .68 0 0 0 0 0 0 0 0 1.37 0 2.06 0 0 0 0 0 .68 0 0 0 0 .68 0 .68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .144 0 0 0 .072 3.369 19 155 0 "email" "0" 0 0 "0"
.58 0 0 0 .19 .19 0 0 .38 .19 0 2.32 0 0 0 .19 0 0 2.51 0 1.16 0 0 0 .19 .58 0 0 0 0 0 0 0 0 0 0 .19 0 0 0 0 0 0 .38 0 0 0 0 0 .251 0 0 0 .071 2.08 11 156 0 "email" "0" 0 0 "0"
0 0 0 0 .63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .31 0 0 0 0 0 0 1.26 0 0 0 0 0 0 0 .31 0 0 0 .31 0 0 0 0 .14 0 0 0 0 1.592 7 129 0 "email" "0" 0 0 "0"
0 0 0 0 .63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .31 0 0 0 0 0 0 1.26 0 0 0 0 0 0 0 .31 0 0 0 .31 0 0 0 0 .14 0 0 0 0 1.592 7 129 0 "email" "0" 0 0 "0"
0 0 .42 0 .64 0 0 0 0 0 0 .21 0 0 0 0 0 0 .85 0 .21 0 0 0 2.13 .21 .21 0 0 0 0 0 2.13 0 0 0 .42 0 .21 .21 0 0 .42 .21 .64 0 0 0 .238 .443 .068 0 0 0 2.524 18 260 0 "email" "0" 0 0 "0"
0 0 0 0 .24 .49 0 0 0 .49 0 .24 0 0 0 0 0 0 .99 0 .49 0 0 0 .74 0 0 .74 0 0 .49 0 0 0 .74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .054 0 0 .027 0 4.634 157 380 0 "email" "0" 0 0 "0"
0 .23 0 0 .47 0 .23 0 0 0 .23 0 0 0 0 0 0 .23 .23 0 .23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .23 0 0 0 0 0 0 .23 0 0 0 .298 0 .149 0 0 1.533 18 184 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.03 0 0 0 0 0 0 0 3.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.03 0 0 0 0 0 0 0 0 0 1.272 4 14 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 3.75 0 0 0 0 0 0 0 0 0 0 0 0 1.25 1.25 0 1.25 0 0 0 0 0 0 0 0 0 0 1.25 0 0 0 0 0 0 0 0 0 0 .224 0 0 0 0 2.379 18 69 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 5 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 0 "email" "0" 0 0 "0"
.39 0 .19 0 0 0 0 0 0 .19 .19 1.98 0 .19 0 0 0 .19 .19 0 .19 0 0 0 1.58 1.19 0 .19 0 .39 .19 0 .59 0 .39 .39 1.19 0 .19 0 0 .19 .19 0 0 0 0 .39 .28 .14 .028 .112 0 0 2.101 17 311 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 .88 0 0 .88 .88 2.65 0 1.76 0 0 0 .88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.37 3 37 0 "email" "0" 0 0 "0"
.13 .06 0 0 .13 .13 0 0 .13 .27 .06 .41 .06 0 0 .27 .06 0 1.04 .13 .83 0 0 .06 1.46 .48 0 .13 0 .06 .27 0 0 0 .13 0 .2 0 0 0 0 0 0 0 .06 0 0 .48 0 .194 0 .029 .048 .009 1.793 23 888 0 "email" "0" 0 0 "0"
.09 .09 .28 0 .28 0 0 .28 0 0 0 .09 .18 0 0 0 .18 .28 1.22 0 .37 0 .09 0 0 0 0 0 0 0 0 0 0 0 0 .09 .28 0 0 .09 0 0 0 .28 .37 .09 0 0 .014 .084 0 .042 0 .042 1.877 18 552 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 .68 0 0 0 0 0 0 0 0 1.37 0 0 0 0 0 0 0 .68 0 0 0 0 0 0 0 0 0 .68 0 .68 0 0 0 .68 0 0 0 0 0 0 0 0 0 0 0 1.488 12 64 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.5 4 5 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .934 0 0 0 0 3.2 7 16 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 2 2 2 4 2 2 0 2 2 2 0 0 0 2 0 0 0 0 0 0 0 0 0 .682 0 0 0 0 2.705 11 46 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .354 0 0 0 0 2.187 5 35 0 "email" "0" 0 0 "0"
.9 0 0 0 0 0 0 0 0 0 0 2.7 0 0 0 0 0 0 3.6 0 0 0 0 0 0 .9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .9 0 0 0 .9 0 .479 0 0 0 0 2.166 8 52 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.333 8 10 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.35 0 0 0 1.17 1.17 2.35 0 0 0 0 4.7 0 4.7 0 0 0 0 1.17 0 0 0 0 0 2.35 0 0 0 .185 .743 0 0 0 0 4.476 14 94 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.84 0 0 3.84 0 0 0 0 0 0 0 0 0 1 1 4 0 "email" "0" 0 0 "0"
0 0 0 0 1.85 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85 0 0 0 0 0 1.85 3.7 0 3.7 0 0 0 0 0 0 3.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .544 1.634 0 0 0 2.352 11 40 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .42 .42 .85 0 0 0 0 2.14 0 2.14 0 0 0 0 0 0 0 0 0 0 .85 0 0 0 .332 .73 0 0 0 0 5 14 270 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .84 1.27 .42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .84 0 0 0 .325 .781 0 0 0 0 4.758 14 276 0 "email" "0" 0 0 "0"
0 0 .24 0 0 0 0 .12 .12 0 0 .6 .12 .12 0 0 .72 0 0 0 0 0 0 0 1.81 0 0 0 0 0 0 0 0 0 0 .12 .12 0 0 0 0 0 0 0 0 0 0 0 .105 .06 0 0 0 0 1.827 23 466 0 "email" "0" 0 0 "0"
.67 0 0 0 0 0 0 0 .33 .33 .33 .33 .33 0 0 0 0 .33 1.35 0 .67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .056 .28 .168 .056 0 0 1.866 17 112 0 "email" "0" 0 0 "0"
.1 0 .1 0 0 0 0 0 .92 0 0 .4 0 0 0 0 .1 0 .4 0 .2 0 0 0 .51 .61 .1 0 0 0 0 0 .3 0 0 0 .1 0 0 0 0 0 0 .1 0 0 0 0 .014 .154 .028 0 .028 0 2.785 32 507 0 "email" "0" 0 0 "0"
.04 .02 .12 0 .08 .02 0 .08 0 .06 .02 .5 .06 0 .02 .02 .14 .12 .25 0 .19 0 .04 0 0 0 .1 0 .02 0 0 0 1.97 0 0 .19 .97 .02 0 .02 .1 .02 0 .14 0 .33 .02 .1 .024 .198 0 0 .018 .003 2.43 81 3337 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 1.66 0 0 0 0 0 0 3.33 0 1.66 0 0 1.66 1.66 0 1.66 0 0 0 0 0 0 0 0 0 1.66 0 0 0 0 0 0 0 0 0 0 0 0 .29 0 0 0 .29 1.722 7 31 0 "email" "0" 0 0 "0"
0 0 .5 0 0 0 0 0 0 0 0 .5 0 0 0 0 0 0 0 0 0 0 .5 0 1.52 2.03 0 0 1.52 1.52 0 0 0 0 0 0 1.01 0 0 0 0 0 0 .5 0 0 0 0 0 0 0 .122 .061 0 4.309 38 237 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.8 6 18 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.98 0 .99 0 0 0 2.97 1.98 0 .99 0 0 0 0 0 0 .99 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .51 0 0 0 0 2.347 10 54 0 "email" "0" 0 0 "0"
0 .11 0 0 .11 .22 0 .11 0 0 0 1.32 0 0 0 0 0 0 .22 0 0 0 0 0 .99 0 0 0 0 .22 0 0 .11 0 .11 .44 0 0 0 0 0 0 0 .11 0 0 0 0 0 .047 0 0 .031 0 1.614 12 339 0 "email" "0" 0 0 "0"
0 0 .21 0 0 0 0 .21 0 .21 0 0 0 0 0 0 0 .21 0 0 0 0 0 0 .21 .21 0 .43 0 0 0 0 .21 0 .21 0 .21 0 0 0 0 0 0 0 0 0 0 0 0 .149 0 0 0 0 1.79 15 188 0 "email" "0" 0 0 "0"
0 0 0 0 0 .3 0 0 0 0 .3 2.42 0 0 0 .3 0 .9 3.63 0 .6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .087 0 0 2.74 64 148 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 2.9 0 0 0 .58 0 0 0 0 1.74 0 0 0 2.32 0 0 0 0 3.48 0 0 0 0 0 0 .58 0 0 0 0 0 0 0 0 0 0 0 0 .165 0 0 0 0 1.7 12 68 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 5.26 0 5.26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .952 0 0 3.2 12 16 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.22 0 1.4 0 0 0 1.4 0 1.4 2.81 0 0 0 0 1.4 0 1.4 0 0 0 0 0 0 0 0 0 0 0 0 2.81 0 .458 0 .229 0 0 2.653 15 69 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 1.66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .265 0 0 0 3.85 26 77 0 "email" "0" 0 0 "0"
0 0 1.28 0 0 0 0 0 0 0 0 1.28 0 0 0 0 0 0 2.56 0 0 0 0 0 2.56 1.28 0 0 0 0 0 0 2.56 0 0 0 1.28 0 0 0 0 3.84 0 0 0 0 0 0 0 .148 .148 0 0 0 2.034 13 59 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.96 0 1.48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .74 0 .268 0 .134 0 0 2.75 8 22 0 "email" "0" 0 0 "0"
0 0 0 0 .19 0 0 0 0 0 .19 .77 .19 0 0 .19 0 .19 .38 .19 0 0 0 0 .19 0 0 .38 0 0 0 0 0 0 0 .19 .38 0 .19 0 0 .38 0 0 0 0 0 0 .068 .113 0 .022 .045 0 1.74 21 395 0 "email" "0" 0 0 "0"
0 0 2.12 0 1.06 0 0 0 0 1.06 0 1.06 0 0 0 0 0 0 4.25 0 0 0 0 0 0 0 1.06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.06 0 0 0 0 0 0 0 0 0 1.785 6 25 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 .68 0 0 0 0 0 0 .68 0 0 0 0 0 0 0 .68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .68 0 0 0 0 .237 0 0 0 0 1.8 9 36 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 4 4 4 4 4 4 4 0 4 4 4 0 0 0 4 0 0 0 0 0 0 0 0 0 1.117 0 0 0 0 3.333 11 30 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.33 4.16 4.16 4.16 4.16 4.16 4.16 4.16 0 4.16 4.16 4.16 0 0 0 4.16 0 0 0 0 0 0 0 0 0 1.142 0 0 0 0 3.333 11 30 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.2 4.05 0 0 0 0 0 0 .9 0 0 0 2.25 0 0 0 1.35 .9 0 0 .9 0 0 0 .332 .747 .166 0 0 0 4.054 19 296 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.22 0 0 0 0 0 0 0 0 0 1.214 4 17 0 "email" "0" 0 0 "0"
0 0 .36 0 0 0 0 0 .36 0 0 0 0 0 0 0 0 .36 1.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 .236 0 0 0 0 1.277 3 69 0 "email" "0" 0 0 "0"
0 0 1.21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.21 0 0 0 0 0 1.21 0 0 0 .238 0 0 .238 0 0 1 1 16 0 "email" "0" 0 0 "0"
2 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 2 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.888 29 53 0 "email" "0" 0 0 "0"
0 0 0 0 1.21 0 0 0 0 0 0 2.43 0 0 0 0 0 0 0 0 1.21 0 0 0 0 0 1.21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.43 0 1.21 0 0 0 0 .567 .378 0 0 0 0 1.333 3 24 0 "email" "0" 0 0 "0"
0 .5 0 0 0 0 0 0 0 0 0 2 0 0 0 0 .5 0 0 0 0 0 0 0 1.5 1 0 0 .5 0 0 0 0 0 0 0 0 0 0 0 0 .5 0 0 0 0 0 0 0 0 0 0 0 0 1.468 5 69 0 "email" "0" 0 0 "0"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17 0 0 0 0 0 5.43 6.52 2.17 1.08 1.08 1.08 1.08 1.08 0 1.08 1.08 1.08 0 0 1.08 1.08 0 0 0 0 1.08 0 0 0 0 .472 0 0 0 0 5.291 34 127 0 "email" "0" 0 0 "0"
.06 0 .25 0 .25 .25 0 .5 0 0 0 .56 .12 .06 0 0 .5 0 .12 0 0 0 0 0 2.06 0 0 0 0 0 0 0 .06 0 0 .75 .06 0 0 0 0 .06 0 .06 0 0 0 .06 .104 .069 0 0 .043 0 2.148 23 623 0 "email" "0" 0 0 "0"
